Isotope_Atom,atom_chiral_undef,cid,Log P_Xlogp3,Heavy_Atom,Compound Complexity_N/A,bond_chiral_undef,charge,Topological_Polar Surface Area,atom_chiral_def,bond_chiral_def,Molecular Weight_N/A,Weight_Monoisotopic,Covalent_Unit,Count_Hydrogen Bond Acceptor,Count_Hydrogen Bond Donor,Mass_Exact,Count_Rotatable Bond
0,0,24821094,3.6,33,678,0,0,99.2,1,0,440.5,440.19607403,1,6,1,440.19607403,5
0,1,3672,3.5,15,203,0,0,37.3,0,0,206.28,206.130679813,1,2,1,206.130679813,4
0,0,178024,1.3,37,920,0,0,130,1,0,528.7,528.24064144,1,7,2,528.24064144,8
0,1,60753,4,26,442,0,0,78,0,0,384.6,384.24466419,1,5,2,384.24466419,14
0,0,6918173,-6.4,92,2720,0,0,552,12,0,1304.5,1303.66079514,1,18,15,1303.66079514,30
0,20,4471484,-8.5,45,918,0,0,348,0,0,666.6,666.22185834,1,21,14,666.22185834,10
0,0,42890,1.9,36,912,0,0,177,6,0,497.5,497.16858144,1,10,5,497.16858144,3
0,0,3686,4.3,24,502,0,0,72.8,0,0,338.4,338.20932405,1,5,1,338.20932405,12
0,0,11625818,3.7,31,685,0,0,99.2,1,0,415.4,415.15568639,1,7,2,415.15568639,5
0,0,5905,-1,17,386,0,0,99.1,3,0,354.10,353.97127,1,5,3,353.97127,2
0,1,3690,0.9,14,218,0,0,41.6,0,0,261.08,260.0248201,1,4,1,260.0248201,5
0,1,5311181,2.8,26,606,0,0,77.8,5,2,360.5,360.23005950,1,4,3,360.23005950,8
0,0,5291,3.5,37,706,0,0,86.3,0,0,493.6,493.25900864,1,7,2,493.25900864,7
0,0,5464343,-0.7,29,619,0,0,116,3,0,405.4,405.18998559,1,7,2,405.18998559,10
0,2,38258,-3.4,27,627,0,0,222,0,0,388.29,388.10910950,1,8,8,388.10910950,6
0,0,104838,-0.7,20,491,0,0,142,3,0,299.35,299.09397721,1,6,3,299.09397721,6
0,0,3696,4.8,21,291,0,0,6.5,0,0,280.4,280.193948774,1,2,0,280.193948774,4
0,0,57469,2.6,18,294,0,0,56.7,0,0,240.30,240.137496527,1,3,1,240.137496527,2
0,0,126480325,-8,124,2950,0,0,663,17,0,1807.0,1805.9301776,1,34,22,1805.9301776,66
0,0,6918554,3.3,29,589,0,0,81.6,1,0,392.5,392.20999276,1,4,4,392.20999276,6
0,1,3702,2.9,24,580,0,0,101,0,0,365.8,365.0600902,1,5,2,365.0600902,3
0,0,2723854,N/A,30,877,0,0,197,0,0,466.4,465.95174613,3,9,2,465.95174613,1
0,0,5362440,2.8,45,952,0,0,118,5,0,613.8,613.36280500,1,7,4,613.36280500,12
1,0,5462099,N/A,1,0,0,0,0,0,0,110.90511,110.90511,1,0,0,110.90511,0
0,0,11967809,N/A,54,1520,0,0,137,0,4,775.0,774.27732385,2,7,0,774.27732385,12
0,0,3715,4.3,25,506,0,0,68.5,0,0,357.8,357.0767857,1,4,1,357.0767857,4
0,0,33625,4.1,26,454,0,0,48.1,0,0,347.5,347.199762429,1,2,2,347.199762429,5
0,0,6918670,2,31,926,0,0,104,8,1,430.5,430.23553880,1,6,3,430.23553880,4
0,0,135398641,-1.3,19,405,0,0,129,4,0,268.23,268.08076950,1,7,4,268.08076950,2
0,3,135449284,N/A,79,658,0,0,399,4,0,1115.2,1114.55464106,7,22,13,1114.55464106,14
0,0,892,-3.7,12,104,0,0,121,0,0,180.16,180.06338810,1,6,6,180.06338810,0
0,0,3720,3.3,60,1210,0,0,235,0,0,810.7,810.19217041,1,18,0,810.19217041,18
0,0,121493437,-9,458,20100,0,0,3000,70,0,7183,7178.0559656,1,166,44,7180.0626753,156
0,0,118984462,-4.9,426,15300,0,0,2510,51,0,6104,6099.8364096,1,92,79,6101.8431193,197
0,0,16137271,-3.5,413,14700,0,0,2400,50,0,5917,5912.7883372,1,87,76,5914.7950469,189
0,0,118984454,-14.1,423,15300,0,0,2590,53,0,6063,6058.8184085,1,92,85,6060.8251182,191
0,0,16136701,-12.1,406,14600,0,0,2450,52,0,5823,5818.6373159,1,90,78,5820.6440255,180
0,0,118984375,-13.1,405,14600,0,0,2450,52,0,5808,5803.6376502,1,89,78,5805.6443599,179
0,0,16132438,N/A,405,13000,0,0,2310,52,0,5814,5809.6846004,2,89,84,5811.6913101,185
0,0,118984380,-12.5,403,14500,0,0,2430,51,0,5778,5773.6270855,1,88,77,5775.6337952,178
0,0,60860,1,12,166,0,0,64.4,0,0,275.09,274.99194,1,1,2,274.99194,2
0,2,65985,-3,35,675,0,0,191,0,0,835.2,834.8960,1,9,7,834.8960,12
0,0,3723,1.7,21,435,0,0,95.5,0,0,627.94,627.7853,1,4,3,627.7853,4
0,0,3739,5.5,34,714,0,0,133,0,0,1139.8,1139.5120,1,6,4,1139.5120,9
0,4,3724,-3.4,62,1330,0,0,339,0,0,1550.2,1549.7133,1,15,13,1549.7133,22
0,0,6374,2.7,4,8,0,0,0,0,0,393.732,393.7212,1,0,0,393.7212,0
0,0,17477,4.8,33,702,0,0,142,0,0,1127.7,1127.4756,1,7,4,1127.4756,8
0,3,3730,-3,34,653,0,0,200,0,0,821.1,820.8803,1,9,8,820.8803,12
0,2,3731,-2.3,31,591,0,0,180,0,0,777.1,776.8541,1,8,7,776.8541,10
0,0,65492,-2.4,31,583,0,0,188,1,0,777.1,776.8541,1,8,8,776.8541,10
0,1,3735,3.9,17,277,0,0,63.3,0,0,570.93,570.8002,1,3,2,570.8002,4
0,2,3736,-2.1,32,647,0,0,169,0,0,791.1,790.8698,1,8,6,790.8698,11
0,0,3737,1.9,20,420,0,0,95.5,0,0,613.91,613.7696,1,4,3,613.7696,3
0,8,3738,-4.2,67,1450,0,0,400,0,0,1626.2,1625.7293,1,18,16,1625.7293,24
0,0,3740,4.5,39,793,0,0,160,0,0,1215.8,1215.5281,1,9,4,1215.5281,14
0,2,3741,-3,33,623,0,0,200,0,0,807.1,806.8647,1,9,8,806.8647,12
0,0,3742,2.8,43,1090,0,0,194,0,0,1268.9,1268.5658,1,8,6,1268.5658,10
0,0,5241,3.3,19,339,0,0,52.9,0,0,597.96,597.8111,1,3,1,597.8111,5
0,1,657309,2.6,24,430,0,1,46.5,2,0,332.5,332.22256882,1,3,1,332.22256882,6
0,0,21722,4.6,21,315,0,0,8.2,0,0,284.4,284.225248902,1,1,0,284.225248902,4
0,0,3748,0.4,13,164,0,0,54,0,0,179.22,179.105862047,1,3,2,179.105862047,3
0,0,3749,4.1,32,682,0,0,87.1,0,0,428.5,428.23245954,1,5,1,428.23245954,7
0,0,60838,3,43,1200,0,0,113,1,0,586.7,586.27913494,1,8,1,586.27913494,5
0,0,23925,N/A,1,0,0,0,0,0,0,55.84,55.934936,1,0,0,55.934936,0
0,0,105075,N/A,6,81.3,0,0,83,0,0,153.93,153.902315,2,4,2,153.902315,0
0,0,91663255,N/A,42,395,0,0,202,9,0,866.5,866.76418,20,23,12,866.76418,5
0,0,6918485,3.5,31,657,0,0,116,2,0,437.5,437.11218768,1,8,1,437.11218768,6
0,1,6918606,4.1,51,1210,0,1,188,2,0,717.8,717.24191874,1,13,2,717.24191874,15
0,2,161602,N/A,31,521,0,0,159,0,0,436.5,436.22095136,2,9,4,436.22095136,10
0,0,3759,1.5,17,254,0,0,67.2,0,0,231.25,231.100776666,1,4,2,231.100776666,4
0,1,3760,5.3,25,407,0,0,27.1,0,0,416.1,413.986024,1,2,0,415.983074,6
0,0,853433,2.6,12,154,0,0,29.5,0,1,164.20,164.083729621,1,2,1,164.083729621,2
0,1,3763,2.1,10,102,0,0,9.2,0,0,184.49,183.9714332,1,6,0,183.9714332,2
0,0,6306,-1.7,9,103,0,0,63.3,2,0,131.17,131.094628657,1,3,2,131.094628657,3
0,1,22297,2.5,10,101,0,0,12,0,0,141.25,141.151749610,1,1,1,141.151749610,4
0,0,3767,-0.7,10,120,0,0,68,0,0,137.14,137.058911855,1,3,2,137.058911855,1
0,1,3779,-0.6,15,187,0,0,72.7,0,0,211.26,211.12084340,1,4,4,211.12084340,4
0,0,3775,4.3,26,419,0,1,43.1,0,0,353.5,353.259288680,1,1,1,353.259288680,8
0,0,3776,0.3,4,10.8,0,0,20.2,0,0,60.10,60.057514874,1,1,1,60.057514874,0
0,0,8042,7.2,19,199,0,0,26.3,0,0,270.5,270.255880323,1,2,0,270.255880323,14
0,0,8907,8.2,21,224,0,0,26.3,0,0,298.5,298.287180451,1,2,0,298.287180451,16
0,0,12597,-1.4,10,122,0,0,58.9,4,0,146.14,146.05790880,1,4,2,146.05790880,0
0,0,5282379,6.3,22,567,0,0,37.3,0,4,300.4,300.208930132,1,2,1,300.208930132,5
0,3,3783,2.8,22,299,0,0,61.7,0,0,301.4,301.16779360,1,4,3,301.16779360,7
0,1,3784,4.3,27,685,0,0,104,0,0,371.4,371.14812078,1,8,1,371.14812078,6
0,0,3792,2.3,26,411,0,0,60,0,0,358.4,358.18925731,1,5,1,358.18925731,9
0,1,55283,5.7,49,1120,0,0,101,2,0,705.6,704.2393071,1,9,0,704.2393071,11
0,0,132999,2.4,34,663,0,0,60.5,1,0,468.6,468.26242225,1,6,0,468.26242225,10
0,0,16220172,5.6,29,671,0,0,78.4,0,0,392.5,392.20999276,1,4,3,392.20999276,4
0,0,6321424,4.1,62,1680,0,0,170,20,3,875.1,874.50785703,1,14,3,874.50785703,8
0,0,71657455,3.4,41,1050,0,0,119,2,0,583.0,582.1394008,1,9,1,582.1394008,7
0,0,25183872,N/A,23,412,0,0,98.7,1,0,361.0,360.0814926,1,4,4,360.0814926,7
0,1,3821,2.2,16,269,0,0,29.1,0,0,237.72,237.0920418,1,2,1,237.0920418,2
0,0,182137,2.2,16,269,0,0,29.1,1,0,237.72,237.0920418,1,2,1,237.0920418,2
0,0,3822,2.6,29,627,0,0,69.7,0,0,395.4,395.16451973,1,5,1,395.16451973,5
0,1,33746,3,26,631,0,0,49.9,0,0,368.8,368.0927701,1,3,0,368.0927701,1
0,0,456201,4.3,36,735,0,0,69.1,2,0,531.4,530.1487608,1,6,0,530.1487608,7
0,1,3825,3.1,19,331,0,0,54.4,0,0,254.28,254.094294304,1,3,1,254.094294304,4
0,1,3826,1.9,19,376,0,0,59.3,0,0,255.27,255.08954328,1,3,1,255.08954328,3
0,0,3827,3.2,22,476,0,0,48.6,0,0,309.4,309.11873540,1,3,0,309.11873540,0
0,2,3869,3.1,24,385,0,0,95.6,0,0,328.4,328.17869263,1,4,4,328.17869263,8
0,0,5311217,4.5,33,805,0,0,90.9,0,1,455.5,455.23078777,1,7,1,455.23078777,11
0,0,219078,0.3,18,275,0,0,67.4,1,0,250.29,250.13174244,1,3,2,250.13174244,6
0,1,612,-0.7,6,59.1,0,0,57.5,0,0,90.08,90.031694049,1,3,2,90.031694049,1
0,0,157355,-5.2,23,343,0,0,201,9,0,344.31,344.13186158,1,11,9,344.13186158,8
0,0,11333,-4.3,23,395,0,0,190,9,0,342.30,342.11621151,1,11,8,342.11621151,5
0,0,60825,-0.9,15,331,0,0,113,2,0,229.26,229.05211239,1,4,2,229.05211239,2
0,0,3878,1.4,16,242,0,0,90.7,0,0,256.09,255.0078506,1,5,2,255.0078506,1
0,0,656630,0.2,69,1870,0,0,288,26,0,985.1,984.49299481,1,20,8,984.49299481,12
0,0,6918011,2.5,77,2000,0,0,406,9,0,1096.3,1095.46702979,1,14,13,1095.46702979,17
0,1,3883,2.8,25,480,0,0,87.1,0,0,369.4,369.07588236,1,8,1,369.07588236,5
0,0,23926,N/A,1,0,0,0,0,0,0,138.9055,138.906363,1,0,0,138.906363,0
0,0,208908,5.1,40,898,0,0,115,0,0,581.1,580.1347324,1,9,2,580.1347324,11
0,0,46188928,1.7,31,659,0,0,86,2,0,428.4,428.17723029,1,7,2,428.17723029,3
0,0,5311221,4.3,31,526,0,0,87,5,1,432.6,432.28757437,1,5,3,432.28757437,14
0,0,5287971,12.9,52,940,0,0,111,1,2,758.1,757.56215551,1,8,0,757.56215551,40
0,0,67505836,7.4,65,1820,0,0,175,6,0,889.0,888.41343780,1,10,4,888.41343780,12
0,0,3899,2.5,19,327,0,0,55.1,0,0,270.21,270.06161202,1,6,1,270.06161202,2
0,0,133082658,6.4,64,2040,0,0,175,3,0,968.3,967.1435188,1,19,2,967.1435188,13
0,1,216326,-0.5,19,437,0,0,92.5,0,0,259.26,259.09569129,1,4,2,259.09569129,1
0,0,9823820,2.8,30,634,0,0,116,0,0,426.9,426.1094828,1,5,3,426.1094828,6
0,0,118856773,-41.3,484,18600,0,0,3260,63,0,6979,6974.9568842,1,122,100,6977.9669487,166
0,1,65866,6.9,45,1090,0,0,114,0,0,611.7,611.29953604,1,8,1,611.29953604,13
0,0,45138674,4.6,41,931,0,0,77.8,1,0,572.5,572.20466804,1,10,1,572.20466804,7
0,0,3902,2.7,22,420,0,0,78.3,0,0,285.30,285.10144537,1,4,0,285.10144537,3
0,0,6106,-1.5,9,101,0,0,63.3,1,0,131.17,131.094628657,1,3,2,131.094628657,3
0,0,657181,0.7,87,2390,0,0,432,9,0,1209.4,1208.64546218,1,14,15,1208.64546218,32
0,0,5359371,3.5,21,408,0,0,23.5,3,0,283.4,283.193614421,1,2,1,283.193614421,2
0,0,26879,1.8,14,246,0,0,40.9,1,0,204.29,204.07211956,1,2,0,204.07211956,1
0,0,5284583,-0.3,12,203,0,0,63.4,1,0,170.21,170.105527694,1,2,1,170.105527694,3
0,0,39468,2.4,21,350,0,0,58.6,1,0,291.4,291.18344366,1,4,2,291.18344366,6
0,0,92253,3.4,21,321,0,0,32.3,1,0,288.4,288.220163521,1,2,1,288.220163521,5
0,0,54385,2.5,31,681,0,0,64.3,2,0,420.5,420.22130633,1,5,1,420.22130633,4
0,0,10917,-0.2,11,134,0,0,60.4,1,0,161.20,161.10519334,1,3,1,161.10519334,3
0,0,1549000,1.7,27,443,0,0,53,1,0,388.9,388.1553704,1,5,1,388.1553704,8
0,0,6047,-2.7,14,209,0,0,104,1,0,197.19,197.06880783,1,5,4,197.06880783,3
0,0,149096,-0.4,26,634,0,0,73.3,1,0,361.4,361.14378429,1,8,1,361.14378429,2
0,0,135398559,-1.2,34,911,0,0,216,2,0,473.4,473.16589610,1,10,7,473.16589610,9
0,0,16666,3,11,120,0,0,20.2,3,0,156.26,156.151415257,1,1,1,156.151415257,1
0,0,72287,4.7,23,378,0,0,41,1,0,328.5,328.16093457,1,4,0,328.16093457,5
0,0,13109,3.3,23,609,0,0,37.3,6,0,312.4,312.208930132,1,2,1,312.208930132,2
0,0,5359272,3.1,19,357,0,0,23.5,3,0,257.37,257.177964357,1,2,1,257.177964357,0
0,0,3033825,2.3,21,549,0,0,113,1,0,280.28,280.10725903,1,6,2,280.10725903,3
0,0,5819,2.4,24,420,0,0,92.8,1,0,776.87,776.6867,1,5,3,776.6867,5
0,0,3676,2.3,17,228,0,0,32.3,0,0,234.34,234.173213330,1,2,1,234.173213330,5
0,0,42963,-1.6,21,373,0,0,107,0,0,294.30,294.12157168,1,6,3,294.12157168,7
0,0,3926,6,36,623,0,0,35.6,0,0,491.6,491.27481907,1,5,1,491.27481907,9
0,0,16158208,-6.8,101,3030,0,0,726,14,0,1526.8,1525.3899216,1,28,19,1525.3899216,13
0,0,10096344,1.9,35,885,0,0,113,1,0,472.5,472.23352217,1,7,1,472.23352217,4
0,0,3000540,0.2,27,498,0,0,148,9,0,406.5,406.21375798,1,8,5,406.21375798,7
0,0,441401,0.7,24,472,0,0,71.1,1,0,337.35,337.14378429,1,6,1,337.14378429,4
0,0,5920,1.7,23,402,0,0,92.8,1,0,650.97,650.7901,1,5,3,650.7901,5
0,13,77910626,-8.6,50,1170,0,0,365,0,0,730.7,730.27562525,1,20,12,730.27562525,19
0,0,16134956,-3.4,266,8760,0,0,1510,31,0,3751,3748.9464612,1,55,54,3749.9498161,132
0,0,11597698,1.2,19,252,0,0,81.1,2,0,263.38,263.199762429,1,3,3,263.199762429,8
0,0,5362119,-2.9,29,550,0,0,133,3,0,405.5,405.22637110,1,7,4,405.22637110,12
0,0,3028194,N/A,1,0,0,0,0,0,0,7.0,7.01600343,1,0,0,7.01600343,0
0,0,90472060,-30.8,342,11800,0,0,2090,42,0,4858,4855.5443218,1,77,70,4857.5510314,170
0,0,101616,3.8,25,412,0,0,40.5,3,0,337.5,337.204179104,1,3,1,337.204179104,6
0,0,44564,0.5,21,489,0,0,157,0,0,311.63,310.9945126,1,7,4,310.9945126,4
0,0,3947,6.8,30,523,0,0,23.6,0,0,419.0,418.1811912,1,3,0,418.1811912,7
0,1,30668,2.6,16,263,0,0,33.6,0,0,259.13,258.0326684,1,2,1,258.0326684,3
0,1,3948,-0.8,25,585,0,0,72.9,0,0,351.35,351.13944780,1,8,2,351.13944780,3
0,0,9853053,8.6,50,1110,0,0,61.4,0,0,693.7,693.27899640,1,9,2,693.27899640,10
0,0,3950,2.8,15,219,0,0,61.8,0,0,233.69,233.0931045,1,3,1,233.0931045,3
0,0,3955,5,34,623,0,0,43.8,0,0,477.0,476.2230560,1,3,1,476.2230560,7
0,0,92727,5.9,46,940,0,0,120,4,0,628.8,628.36247064,1,5,4,628.36247064,15
0,0,3033860,2.9,33,891,0,0,97.3,0,1,464.9,464.1363662,1,7,0,464.1363662,2
0,0,3957,5.2,27,569,0,0,42.4,0,0,382.9,382.1448057,1,3,0,382.1448057,2
0,1,3958,2.4,21,443,0,0,61.7,0,0,321.2,320.0119330,1,3,2,320.0119330,1
0,0,71731823,1.5,30,700,0,0,110,1,0,406.4,406.15535203,1,7,1,406.15535203,0
0,1,13314,2.4,22,471,0,0,52.9,0,0,335.2,334.0275830,1,3,1,334.0275830,1
0,0,3961,4.3,30,520,0,0,92.5,0,0,422.9,422.1621871,1,5,2,422.1621871,8
0,0,9865442,2.6,27,745,0,0,83.8,7,0,394.9,394.1547017,1,5,2,394.1547017,3
0,0,53232,4.3,29,666,0,0,72.8,8,0,404.5,404.25627424,1,5,1,404.25627424,7
0,0,3964,3.1,23,450,0,0,28.1,0,0,327.8,327.1138399,1,3,0,327.1138399,1
0,0,157920,4,27,525,0,0,83.8,4,0,390.5,390.22178044,1,7,2,390.22178044,11
0,0,16678941,4.4,33,776,0,0,97.8,0,0,452.4,452.11837800,1,8,2,452.11837800,5
0,1,6437380,8.7,35,671,0,0,23.5,0,1,528.9,527.154948,1,2,1,527.154948,10
0,0,151166,4.2,20,342,0,0,49.3,0,0,293.72,293.0618845,1,4,2,293.0618845,4
0,0,213046,5.4,35,804,0,0,85,6,0,492.7,492.25589758,1,6,0,492.25589758,5
0,0,57327016,3.9,56,1530,0,0,190,7,0,784.9,784.27781479,1,14,4,784.27781479,4
1,0,76966897,N/A,101,2690,0,0,557,10,0,1609.5,1608.51510,2,26,14,1608.51510,23
0,0,54707177,-4.4,43,1230,0,0,243,6,0,602.6,602.25879342,1,13,9,602.25879342,10
0,0,5857,4.5,21,523,0,0,20.2,6,0,284.4,284.214015512,1,1,1,284.214015512,1
0,0,5962,-3,10,106,0,0,89.3,1,0,146.19,146.105527694,1,4,3,146.105527694,5
0,0,28864,2.7,25,544,0,0,51.4,2,0,338.4,338.21066147,1,2,2,338.21066147,3
0,0,16004692,3.7,32,642,0,0,137,0,0,588.3,585.96335,1,10,2,587.96130,11
0,0,174,-1.4,4,6,0,0,40.5,0,0,62.07,62.036779430,1,2,2,62.036779430,1
0,0,122706784,N/A,57,62.2,0,0,209,0,0,1115.3,1111.757062,49,40,32,1114.755409,0
0,0,5462224,N/A,1,0,0,0,0,0,0,24.305,23.9850417,1,0,0,23.9850417,0
0,0,11029,N/A,5,18.8,0,0,63.2,0,0,84.31,83.9697855,2,3,0,83.9697855,0
0,0,73981,N/A,3,0,0,0,2,0,0,58.320,57.9905210,3,2,2,57.9905210,0
0,0,14792,N/A,2,2,0,0,17.1,0,0,40.305,39.9799563,1,1,0,39.9799563,0
0,0,11177,N/A,41,196,0,0,80.3,0,0,591.2,590.5124524,3,4,0,590.5124524,30
0,0,5311266,N/A,13,141,0,0,145,0,0,260.86,259.8601799,3,8,0,259.8601799,2
0,1,4004,2.4,19,341,0,0,128,0,0,330.4,330.03606767,1,8,0,330.03606767,11
0,1,525,-1.3,9,129,0,0,94.8,0,0,134.09,134.02152329,1,5,3,134.02152329,3
0,1,1292,0.6,11,138,0,0,57.5,0,0,152.15,152.047344113,1,3,2,152.047344113,2
0,0,23930,N/A,1,0,0,0,0,0,0,54.93804,54.938043,1,0,0,54.938043,0
0,0,6251,-3.1,12,105,0,0,121,4,0,182.17,182.07903816,1,6,6,182.07903816,5
0,0,4011,4.6,21,339,0,0,12,0,0,277.4,277.183049738,1,1,1,277.183049738,4
0,0,3002977,5.1,37,751,0,0,63.1,3,0,513.7,513.32791727,1,6,1,513.32791727,8
0,0,471161,2.2,24,447,0,0,99.8,4,0,376.2,375.0752615,1,6,4,375.0752615,4
0,0,117761397,2.1,20,411,0,0,61.4,1,0,273.33,273.147726857,1,3,2,273.147726857,4
0,1,4020,2.2,20,419,0,0,35.8,0,0,284.74,284.0716407,1,2,1,284.0716407,1
0,0,4030,2.8,22,423,0,0,84.1,0,0,295.29,295.09569129,1,4,2,295.09569129,4
0,1,4031,5.2,31,494,0,0,57.2,0,0,429.5,429.25152322,1,6,0,429.25152322,14
0,0,22530,3.5,21,349,0,0,8.2,0,0,276.4,276.162648646,1,1,0,276.162648646,2
0,0,54158,-0.1,23,443,0,0,107,0,0,387.23,386.04773,1,6,3,386.04773,7
0,1,4034,5.8,28,447,0,0,6.5,0,0,390.9,390.1862766,1,2,0,390.1862766,5
0,0,29145,-0.5,8,86.1,0,0,53.3,1,0,135.19,135.03539970,1,4,2,135.03539970,3
0,0,4041,4.4,19,336,0,0,15.6,0,0,270.75,270.0923762,1,2,0,270.0923762,1
0,0,16124,-3.3,9,151,0,0,115,0,0,176.00,175.96396190,1,6,4,175.96396190,2
0,0,10631,3.5,25,664,0,0,54.4,7,0,344.5,344.23514488,1,3,1,344.23514488,1
0,0,4044,5.1,18,292,0,0,49.3,0,0,241.28,241.110278721,1,3,2,241.110278721,3
0,0,40692,3.6,26,483,0,0,45.2,2,0,378.31,378.11668211,1,9,2,378.11668211,2
0,1,4047,0.9,23,628,0,0,124,0,0,382.9,382.0423918,1,7,1,382.0423918,5
0,0,19090,2.6,25,717,0,0,54.4,6,0,342.5,342.21949481,1,3,1,342.21949481,1
0,0,8567,-2.8,13,134,0,0,113,4,0,195.21,195.11067264,1,6,6,195.11067264,6
0,0,896,0.8,17,270,0,0,54.1,0,0,232.28,232.121177757,1,2,2,232.121177757,4
0,0,54677470,3,23,628,0,0,136,0,0,351.4,351.03474825,1,7,2,351.03474825,2
0,0,15387,3.3,19,278,0,0,20.3,0,0,263.35,263.16854249,1,3,0,263.16854249,5
0,0,460612,-0.5,19,265,0,0,66.6,1,0,305.20,304.0745332,1,4,2,304.0745332,8
0,2,4054,3.3,13,240,0,0,26,0,0,179.30,179.167399674,1,1,1,179.167399674,0
0,0,21888462,3,10,89.4,0,0,17.1,0,0,142.24,142.135765193,1,1,0,142.135765193,5
0,0,26447,2.7,11,149,0,0,17.1,2,0,154.25,154.135765193,1,1,0,154.135765193,1
0,3,78941,5,17,235,0,0,26.3,0,0,240.38,240.208930132,1,2,0,240.208930132,6
0,1,237,6,28,461,0,0,37.4,0,0,400.0,399.2077403,1,4,1,399.2077403,9
0,1,4057,3.2,25,432,0,1,46.5,0,0,340.4,340.19126869,1,3,1,340.19126869,5
0,1,4062,1.9,18,282,0,0,32.3,0,0,246.35,246.173213330,1,2,1,246.173213330,2
0,0,4064,0.7,15,212,0,0,105,0,0,218.25,218.12665706,1,4,2,218.12665706,8
0,1,41049,3.4,17,243,0,0,23.5,0,0,233.35,233.177964357,1,2,1,233.177964357,2
0,0,4992,3.3,21,277,0,0,28.6,0,0,285.4,285.184112366,1,4,0,285.184112366,7
0,1,4066,4.6,23,398,0,0,31.8,0,0,322.5,322.15036988,1,3,0,322.15036988,2
0,0,6058,-0.4,4,10,0,0,27,0,0,77.15,77.02992040,1,2,2,77.02992040,1
0,0,667490,0,10,190,0,0,85.2,0,0,152.18,152.01566732,1,2,2,152.01566732,0
0,0,441130,-2.4,26,679,0,0,135,6,0,383.5,383.15149208,1,7,3,383.15149208,5
0,0,4075,1.3,11,160,0,0,83.6,0,0,153.14,153.042593085,1,4,3,153.042593085,1
0,0,23662354,N/A,8,123,0,0,66.6,0,0,164.18,163.95778065,2,4,1,163.95778065,2
0,0,15020,4.1,22,486,0,0,37.3,8,0,304.5,304.240230259,1,2,1,304.240230259,0
0,0,6291,4,23,519,0,0,29.5,5,0,310.4,310.193280068,1,2,1,310.193280068,2
0,0,5906,-0.4,12,140,0,0,66.5,2,0,167.20,167.094628657,1,3,3,167.094628657,2
0,0,28693,3.8,30,607,0,0,46.5,3,0,403.5,403.22597718,1,3,1,403.22597718,5
0,0,4091,-1.3,9,132,0,0,91.5,0,0,129.16,129.10144537,1,1,3,129.10144537,2
0,0,4093,0.9,6,83.5,0,0,37.3,0,0,86.09,86.036779430,1,2,1,86.036779430,1
0,1,4095,3.9,23,346,0,0,20.3,0,0,309.4,309.209264485,1,2,0,309.209264485,7
0,0,4101,0.3,10,84.8,0,0,13,0,0,140.19,140.106196400,1,4,0,140.106196400,0
0,0,248271,6.9,30,709,0,0,43.4,7,0,414.6,414.31339520,1,3,0,414.31339520,7
0,0,6087,1.2,26,600,0,0,130,3,0,380.4,380.10420754,1,7,2,380.10420754,5
0,0,6137,-1.9,9,97,0,0,88.6,1,0,149.21,149.05104977,1,4,2,149.05104977,4
0,1,4107,0.6,17,236,0,0,91,0,0,241.24,241.09502258,1,5,2,241.09502258,7
0,0,71798,4.1,44,1000,0,0,118,6,0,608.7,608.27338086,1,10,1,608.27338086,10
0,0,126941,-1.8,33,704,0,0,211,1,0,454.4,454.17131583,1,12,5,454.17131583,9
0,2,6082,0.5,15,189,0,0,64.7,0,0,211.26,211.12084340,1,4,2,211.12084340,4
0,0,4114,1.9,16,325,0,0,48.7,0,0,216.19,216.04225873,1,4,0,216.04225873,1
0,0,4116,2.2,8,75.7,0,0,9.2,0,0,164.96,163.9607265,1,3,0,163.9607265,2
0,1,4121,1.4,20,571,0,0,126,0,0,360.2,358.9568036,1,7,2,358.9568036,2
0,0,887,-0.5,2,2,0,0,20.2,0,0,32.042,32.026214747,1,1,1,32.026214747,0
0,0,157922,-1,10,133,0,0,69.4,0,0,145.16,145.07389321,1,4,1,145.07389321,5
0,0,7456,2,11,136,0,0,46.5,0,0,152.15,152.047344113,1,3,1,152.047344113,2
0,0,7151,0.8,10,125,0,0,39.2,0,0,137.14,137.047678466,1,3,0,137.047678466,2
0,0,4133,2.3,11,144,0,0,46.5,0,0,152.15,152.047344113,1,3,1,152.047344113,2
0,8,51063134,-1,31,496,0,0,102,2,0,454.5,454.24141202,1,11,0,454.24141202,12
0,0,33344,0.9,8,156,0,0,45.6,0,0,149.60,148.9702126,1,2,0,148.9702126,0
0,0,38853,-1.9,15,246,0,0,104,1,0,211.21,211.08445790,1,5,4,211.08445790,3
0,2,4374,1.7,13,141,0,0,23.5,0,0,179.26,179.131014166,1,2,1,179.131014166,3
0,0,8226,2.3,25,549,0,0,68.4,3,0,339.4,339.19467705,1,3,3,339.19467705,4
0,0,39800,0,7,121,0,0,45.6,0,0,115.16,115.00918496,1,2,0,115.00918496,0
0,1,5361918,1.6,26,664,0,1,66.8,4,0,356.4,356.18618331,1,4,2,356.18618331,2
0,2,4158,0.2,17,249,0,0,38.3,0,0,233.31,233.141578849,1,3,1,233.141578849,4
0,1,8271,1.8,18,388,0,0,66.5,0,0,246.26,246.10044231,1,3,1,246.10044231,2
